,districts,longitude,latitude,year,pop,spei,dep.index,built,temp.jan,temp.apr,temp.jul,temp.oct,total.con,protests,battles,expl,riots,vac,sd,precip.jan,precip.apr,precip.jul,precip.oct
134,Barkhan,69.61383247,29.95575437,2013,120612,0.282677542,87.45832881,0.007966321,14.27285957,23.76364021,29.98399283,25.71618339,1,0,0,0,0,0,0,0.037763062,1.287888831,2.518497554,0.426047497
135,Barkhan,69.61383247,29.95575437,2014,122616,-0.893464895,87.45832881,0.007966321,13.31750308,24.48877483,30.74125959,25.2299171,1,0,0,0,0,0,0,0.039295608,1.719123867,1.656682417,0.419629139
136,Barkhan,69.61383247,29.95575437,2015,124411,0.259240101,87.45832881,0.007966321,14.10604511,27.09989043,28.35518578,25.77783814,1,0,0,0,0,0,0,0.111626568,0.929600394,3.824070073,0.34019869
137,Barkhan,69.61383247,29.95575437,2016,138052,0.500147169,87.45832881,0.007966321,15.05076879,25.4535957,30.0960853,27.53392739,2,0,0,0,0,0,0,0.243006418,1.522971001,2.074019744,0.045190018
138,Barkhan,69.61383247,29.95575437,2017,149749,-0.64187109,87.45832881,0.007966321,11.85056408,30.22106956,28.58264233,28.18630707,0,0,0,0,0,0,0,0.662649114,0.441517048,3.285360295,0.002173924
139,Barkhan,69.61383247,29.95575437,2018,151887,-1.346411099,87.45832881,0.007966321,15.87576618,28.14813799,30.61327633,25.15373473,0,0,0,0,0,0,0,0.002894352,0.666709708,2.270355991,0.296357378
140,Barkhan,69.61383247,29.95575437,2019,167136,-0.009116203,87.45832881,0.007966321,13.08482749,25.38274921,31.13911382,23.36087853,2,0,0,0,0,0,0,0.572281259,2.221183513,1.779024171,1.010432403
141,Barkhan,69.61383247,29.95575437,2020,170625,1.174632226,87.45832881,0.007966321,10.20251669,24.73036953,31.10729327,26.41989659,6,0,0,0,0,0,0,0.929115742,0.880755383,1.82219745,0.0044138
142,Barkhan,69.61383247,29.95575437,2021,174043,0.126057679,87.45832881,0.007966321,15.19253965,26.42309032,31.92341052,26.30628515,7,0,0,0,0,0,0,0.003575484,0.828858377,1.167695262,0.441883812
143,Barkhan,69.61383247,29.95575437,2022,177529,0.126057679,87.45832881,0.007966321,12.66302021,31.67729785,27.08879023,26.36229243,6,0,0,0,0,0,0,0.475914205,0.237020317,4.525531061,0.015862054
144,Batagram,73.13755541,34.78706324,2010,436815,0.818690622,81.39873899,0.088112286,2.924768584,13.28628136,20.37878772,14.31844825,1,1,0,0,0,0,0,1.286948181,2.333007839,6.305740303,0.290656174
145,Batagram,73.13755541,34.78706324,2011,444380,1.220966438,81.39873899,0.088112286,-0.517045424,10.65507832,19.90254812,13.19165223,2,0,0,1,0,0,0,0.626746427,2.333312384,2.788301892,1.298520873
146,Batagram,73.13755541,34.78706324,2012,451814,-0.235021319,81.39873899,0.088112286,-4.601039593,10.21294746,21.62126673,11.50734421,2,0,0,0,1,0,0,2.019530016,2.40655534,1.894869794,0.917738712
147,Batagram,73.13755541,34.78706324,2013,460859,0.851780094,81.39873899,0.088112286,-2.912656638,10.55992095,20.78733806,14.32750367,1,1,0,0,0,0,0,1.085669635,2.245095989,2.754091391,0.82081742
148,Batagram,73.13755541,34.78706324,2014,470110,0.339804053,81.39873899,0.088112286,0.267908518,10.04557313,20.3301903,12.33848079,2,1,0,0,0,0,0,0.467723431,1.810536342,3.760331853,1.257813423
149,Batagram,73.13755541,34.78706324,2015,477195,1.647601802,81.39873899,0.088112286,1.481108339,11.9972424,19.74611574,13.01537339,2,1,0,0,0,0,0,0.83596851,2.468936208,5.086775496,1.88550505
150,Batagram,73.13755541,34.78706324,2016,354712,1.178414949,81.39873899,0.088112286,0.810554529,11.56243134,19.92994076,15.20301181,11,1,0,0,0,0,0,1.621211167,2.730717599,4.064038872,0.250329404
151,Batagram,73.13755541,34.78706324,2017,384745,0.032280208,81.39873899,0.088112286,-1.881319825,12.33546232,19.83425516,15.08355573,3,0,0,0,0,0,1,4.657824544,2.928798429,4.186643419,0.362274892
152,Batagram,73.13755541,34.78706324,2018,390250,-1.322437823,81.39873899,0.088112286,1.277285939,12.78944068,20.01513716,11.61495278,12,1,0,0,0,0,0,0.527211127,3.877835279,4.133297371,1.075238985
153,Batagram,73.13755541,34.78706324,2019,429438,0.380657439,81.39873899,0.088112286,-2.914920493,12.04312319,20.32271958,12.82302119,12,1,0,0,0,0,0,3.405842035,2.438177212,3.805049139,0.991793787
154,Batagram,73.13755541,34.78706324,2020,438403,1.002481197,81.39873899,0.088112286,-3.169302317,10.54603597,20.48277412,13.99652809,9,1,0,0,0,0,0,3.106601669,2.175888247,2.272936433,0.159118321
155,Batagram,73.13755541,34.78706324,2021,447172,-0.610928789,81.39873899,0.088112286,-0.981362056,10.07598424,19.88013595,12.92504559,18,1,0,0,0,0,0,1.018111509,2.51669894,5.241154187,1.224719585
156,Batagram,73.13755541,34.78706324,2022,456116,-0.610928789,81.39873899,0.088112286,-1.96613892,15.68430735,19.14642059,12.93802502,7,1,0,0,0,0,0,2.64671407,0.967176439,6.064921726,0.583323454
157,Bhakkar,71.43235723,31.65969743,2010,1427059,0.299880378,83.83746443,4.663332886,19.38596662,36.6811537,35.87061819,31.75649966,1,1,0,0,0,0,0,0.110025745,0.19174519,1.879363403,0.117055648
158,Bhakkar,71.43235723,31.65969743,2011,1451411,1.082770762,83.83746443,4.663332886,17.42356667,31.81205466,34.9752485,31.31684396,1,0,0,0,1,0,0,0.055811745,0.515283133,2.955938421,0.081977195
159,Bhakkar,71.43235723,31.65969743,2012,1474238,0.591706914,83.83746443,4.663332886,16.87483844,31.00387357,39.39829267,29.0288564,3,1,0,0,0,0,0,0.269063967,0.514080183,0.984180174,0.232188702
160,Bhakkar,71.43235723,31.65969743,2013,1497236,0.900656288,83.83746443,4.663332886,17.70372626,31.04214781,36.49379707,31.95093461,3,1,0,0,0,0,0,0.013525739,0.211900962,1.257036834,0.154819168
161,Bhakkar,71.43235723,31.65969743,2014,1517621,0.591061134,83.83746443,4.663332886,18.75599618,30.81749794,36.87056289,29.87215743,1,0,0,1,0,0,0,0.015611869,0.354072493,1.071381421,0.838420093
162,Bhakkar,71.43235723,31.65969743,2015,1540080,1.488701875,83.83746443,4.663332886,17.54214739,30.0141615,34.39449427,29.99470744,5,1,0,0,0,0,0,0.643679102,1.2918615,2.412600549,0.506674675
163,Bhakkar,71.43235723,31.65969743,2016,2625999,1.709290634,83.83746443,4.663332886,18.35019265,32.79037199,35.86806758,32.38183675,2,1,0,0,0,0,0,0.362518528,0.240056102,2.019530016,0.165792922
164,Bhakkar,71.43235723,31.65969743,2017,2848397,0.408676944,83.83746443,4.663332886,16.71571963,35.51866423,36.79979478,33.78408354,3,1,0,0,0,0,0,0.64068949,0.274347815,1.073142703,0.012256804
165,Bhakkar,71.43235723,31.65969743,2018,2889222,-0.710726265,83.83746443,4.663332886,20.19731711,34.51835732,36.68827729,31.20873734,1,1,0,0,0,0,0,0.015418991,0.268388894,1.637291118,0.057674543
166,Bhakkar,71.43235723,31.65969743,2019,3179234,0.546563275,83.83746443,4.663332886,16.64501189,32.99920506,38.06458031,29.34227956,2,1,0,0,0,0,0,0.709653595,0.754634821,0.900750204,1.248210119
167,Bhakkar,71.43235723,31.65969743,2020,3245659,1.995770405,83.83746443,4.663332886,15.54470297,30.49829441,38.72879533,32.14286423,0,1,0,0,0,0,0,0.660946776,0.290102918,1.361338255,0.012063925
168,Bhakkar,71.43235723,31.65969743,2021,3310727,0.058291433,83.83746443,4.663332886,18.54103562,32.410799,38.4364562,32.36716697,1,1,0,0,0,0,0,0.023017377,0.369863127,0.940137962,0.093006782
169,Bhakkar,71.43235723,31.65969743,2022,3377099,0.058291433,83.83746443,4.663332886,16.83002921,37.84592212,34.21072963,31.66431549,4,0,1,0,0,0,0,0.437918675,0.087758465,4.33948416,0.002090092
170,Bhimber,74.13395346,33.01253391,2010,323316,-0.149844124,75.03553325,0.402594515,17.43904641,32.87632302,31.53159323,27.68424735,3,2,0,1,0,0,0,0.651372235,0.650661631,8.550715587,0.227953841
171,Bhimber,74.13395346,33.01253391,2011,328294,1.062382806,75.03553325,0.402594515,14.74757452,25.88664598,31.06332743,26.51589701,3,2,1,0,0,0,0,0.729843205,2.253242554,2.282377313,0.879712946
172,Bhimber,74.13395346,33.01253391,2012,334258,0.029945945,75.03553325,0.402594515,13.58113588,26.60997276,33.77230646,25.80072011,2,1,0,2,0,0,0,1.510086257,1.388403803,1.317241901,0.325949499
173,Bhimber,74.13395346,33.01253391,2013,344933,0.766534676,75.03553325,0.402594515,14.42600651,27.86585882,31.18155096,27.3247472,2,0,0,1,1,1,0,0.766185517,0.592561305,5.614432709,0.489659096
174,Bhimber,74.13395346,33.01253391,2014,342538,0.962981274,75.03553325,0.402594515,15.54596067,25.62021542,31.96685706,26.04491459,6,2,0,1,0,0,0,0.73329471,1.393242677,3.051656762,0.690049388
175,Bhimber,74.13395346,33.01253391,2015,347037,1.790564408,75.03553325,0.402594515,15.25357123,26.46327497,29.91147807,25.79257023,10,2,0,0,0,0,1,0.51574841,2.271752093,5.121476651,1.872866453
176,Bhimber,74.13395346,33.01253391,2016,573702,0.858084894,75.03553325,0.402594515,15.3005588,28.58898437,31.46287266,29.43144023,11,3,0,0,0,0,0,0.446650643,0.450880428,3.03832448,0.130736464
177,Bhimber,74.13395346,33.01253391,2017,621216,0.367624629,75.03553325,0.402594515,14.43043361,29.27739748,30.55944364,29.32197027,17,3,0,0,0,0,0,3.465363569,2.344301365,3.817010971,0.119671347
178,Bhimber,74.13395346,33.01253391,2018,630558,-0.703652923,75.03553325,0.402594515,16.97953418,29.51807041,30.74316804,26.19402716,18,1,0,1,0,1,0,0.090874971,1.732911328,3.92698538,0.438563294
179,Bhimber,74.13395346,33.01253391,2019,693315,0.836092392,75.03553325,0.402594515,13.74232234,28.93852356,30.85686386,26.22672729,29,2,0,0,0,1,0,1.757410243,1.19511955,5.84612341,0.377316008
180,Bhimber,74.13395346,33.01253391,2020,707725,1.323310619,75.03553325,0.402594515,13.21388831,26.07841964,32.651648,28.80249104,22,2,0,0,1,0,0,2.631791389,0.996116628,1.895165879,0.010847439
181,Bhimber,74.13395346,33.01253391,2021,721844,0.361281283,75.03553325,0.402594515,15.22580128,26.7793091,31.57908387,26.1298343,1,3,0,0,0,0,0,1.71636441,1.183648373,6.575236821,0.970940947
182,Bhimber,74.13395346,33.01253391,2022,736245,0.361281283,75.03553325,0.402594515,13.81959526,33.64794537,29.49241339,27.24405335,1,3,0,0,0,0,0,3.589753085,0.503397438,6.962685123,0.315256603
183,Buner,72.52253479,34.46259502,2010,718849,0.744385203,80.73874704,0.444572643,13.94944879,25.02419126,29.37199998,23.99343595,4,0,4,0,0,0,0,0.969414244,1.275391911,8.631013824,0.313341754
184,Buner,72.52253479,34.46259502,2011,731321,1.390499604,80.73874704,0.444572643,11.24738265,21.89080306,28.24678421,22.63817701,1,3,1,0,0,0,0,0.645498307,1.990796838,3.175248093,1.149656826
185,Buner,72.52253479,34.46259502,2012,742830,-0.067712159,80.73874704,0.444572643,8.980686872,21.80294774,31.69132373,21.85756435,5,1,1,1,1,0,0,1.703235157,1.442568937,1.868716287,0.534882962
186,Buner,72.52253479,34.46259502,2013,754325,0.995985982,80.73874704,0.444572643,11.053064,21.93789124,29.29074979,23.61793789,6,4,0,0,0,0,0,0.698333795,1.535938703,1.988193281,0.551770254
187,Buner,72.52253479,34.46259502,2014,765768,0.670720644,80.73874704,0.444572643,12.18822297,21.25131289,29.43897457,21.80230853,8,2,1,1,0,0,0,0.258738714,1.274269277,2.424826518,1.240375263
188,Buner,72.52253479,34.46259502,2015,777136,1.614750884,80.73874704,0.444572643,12.0505806,22.34989507,27.88030606,22.83249566,6,3,0,1,0,0,0,1.012695394,2.152790636,3.877300833,1.702924641
189,Buner,72.52253479,34.46259502,2016,594191,1.241148,80.73874704,0.444572643,12.01279642,22.4824238,28.11546288,24.90558302,11,3,0,0,0,0,1,1.260033313,2.534605859,4.924432368,0.300156768
190,Buner,72.52253479,34.46259502,2017,644509,0.170439064,80.73874704,0.444572643,9.57869967,24.05664632,28.41191245,24.90828189,13,3,0,0,0,1,0,3.386900561,2.442048212,3.893614865,0.332235457
191,Buner,72.52253479,34.46259502,2018,653750,-0.936667497,80.73874704,0.444572643,13.08090977,23.69556591,28.74650132,22.008488,15,4,0,0,0,0,0,0.361400073,2.788369071,2.766752381,0.831043547
192,Buner,72.52253479,34.46259502,2019,719378,0.418063441,80.73874704,0.444572643,9.22060222,23.29449961,29.1037465,22.91921462,16,2,2,0,0,0,0,2.208086365,2.405264011,2.930585388,0.556810167
193,Buner,72.52253479,34.46259502,2020,734385,0.94644701,80.73874704,0.444572643,9.337718978,21.36942397,30.24813845,24.29066677,16,4,0,0,0,0,0,2.14259138,1.840745964,2.392580628,0.100303908
194,Buner,72.52253479,34.46259502,2021,749106,-0.490127976,80.73874704,0.444572643,12.63680359,21.79847329,29.50175882,22.98540796,23,4,0,0,0,0,0,0.600401833,1.648321601,5.304384496,1.751723421
195,Buner,72.52253479,34.46259502,2022,764122,-0.490127976,80.73874704,0.444572643,10.42983807,27.9923802,27.46773405,23.9182227,11,4,0,0,0,0,0,2.401896107,0.550790934,4.353011311,0.405899402
196,Central Karachi,67.05812262,24.94776283,2010,3015040,0.575287332,36.40824779,88.2997912,25.05606278,32.06405189,31.2086166,31.20559813,20,1,1,0,4,14,0,0.001034338,0.003064635,1.842412001,0.023672147
197,Central Karachi,67.05812262,24.94776283,2011,3060469,0.185607865,36.40824779,88.2997912,23.99506947,32.00639905,30.85304047,30.25779756,12,13,4,2,0,1,0,0.011490367,0.048543283,0.884111922,0.077068953
198,Central Karachi,67.05812262,24.94776283,2012,3104996,-0.911297366,36.40824779,88.2997912,22.90268404,31.25027153,30.76007149,31.35350331,38,13,0,4,1,2,0,0.111177938,0.080317427,0.288930421,0.038594829
199,Central Karachi,67.05812262,24.94776283,2013,3152561,-0.277254974,36.40824779,88.2997912,24.18221481,30.61639217,30.5629652,31.39727117,19,14,1,1,2,2,0,0.020525187,0.248730545,0.627380894,0.187720127
200,Central Karachi,67.05812262,24.94776283,2014,3192209,-1.062606702,36.40824779,88.2997912,23.1831002,31.23216069,31.03716733,32.09514217,51,12,3,4,0,1,0,0.000222219,0.077271982,0.461201103,0.087524981
201,Central Karachi,67.05812262,24.94776283,2015,3416796,-1.409247448,36.40824779,88.2997912,23.76928768,32.73505847,30.37944203,31.86483266,23,14,2,1,2,1,0,0.042655422,0.035752413,1.271086488,0.01849489
202,Central Karachi,67.05812262,24.94776283,2016,3416796,-1.345097512,36.40824779,88.2997912,25.00293766,30.87869749,31.11383655,30.06582267,18,15,1,0,0,4,0,0.038594829,0.005704021,0.437954205,0.007734318
203,Central Karachi,67.05812262,24.94776283,2017,3706160,-1.093747854,36.40824779,88.2997912,23.33281646,32.02118957,30.18263758,31.8044632,29,17,2,1,0,0,0,0.1040719,0.010576733,1.247027471,0.003978268
204,Central Karachi,67.05812262,24.94776283,2018,3759253,-1.652601505,36.40824779,88.2997912,25.031915,32.47124392,31.10417743,32.64993753,42,16,1,0,2,1,0,0.000222219,0.041437244,0.171985327,0.005704021
205,Central Karachi,67.05812262,24.94776283,2019,4136607,-0.88050806,36.40824779,88.2997912,23.9353037,31.94270927,31.66621713,31.60101811,42,17,1,0,0,2,0,0.071587151,0.045091778,1.473202532,0.350752958
206,Central Karachi,67.05812262,24.94776283,2020,4222929,0.996608521,36.40824779,88.2997912,21.85708494,31.88022688,33.19145161,32.28198565,33,17,0,0,2,1,0,0.005094932,0.000526764,0.647176288,0.001541912
207,Central Karachi,67.05812262,24.94776283,2021,4307573,0.318358069,36.40824779,88.2997912,23.66997991,32.84070503,31.08033149,30.05314508,37,18,0,2,0,0,0,0.000425249,0.006820684,0.926139065,0.392678587
208,Central Karachi,67.05812262,24.94776283,2022,4393914,0.318358069,36.40824779,88.2997912,21.70374651,32.40634675,29.90765467,30.9891736,65,14,3,1,1,1,0,0.125186986,0.001135853,6.272621086,0.012505515
209,Chagai,63.28112367,28.98169869,2010,122318,-1.328870535,87.60011356,0.000898747,18.79998045,33.90562455,40.47147166,31.16357046,0,0,0,0,0,0,0,0.119786544,0.019904791,0.000945851,0.017742747
210,Chagai,63.28112367,28.98169869,2011,122283,-0.320952045,87.60011356,0.000898747,16.46040211,31.61783532,39.84369941,29.98398039,3,0,0,0,0,0,0,0.070462622,0.142152254,0.00036085,0.099700862
211,Chagai,63.28112367,28.98169869,2012,124093,-0.035633105,87.60011356,0.000898747,15.55771054,30.31088468,40.74454335,28.44753516,10,0,0,0,0,0,0,0.331202872,0.151795426,0.000628279,0.009832946
212,Chagai,63.28112367,28.98169869,2013,126046,-0.10705567,87.60011356,0.000898747,17.34234881,29.69498753,40.7737458,30.32406072,4,0,0,0,0,0,0,0.011623344,0.416507782,0.002587786,0.000306774
213,Chagai,63.28112367,28.98169869,2014,128650,-0.775824998,87.60011356,0.000898747,14.81302617,31.82067964,40.54952514,29.45615541,7,0,0,0,0,0,0,0.156953265,0.108667597,0.000232051,0.004196292
214,Chagai,63.28112367,28.98169869,2015,132041,-1.21728684,87.60011356,0.000898747,17.58954202,32.90279861,40.73978981,30.88669242,10,0,0,0,0,0,0,0.374172407,0.133947496,0.005762521,0.036718402
215,Chagai,63.28112367,28.98169869,2016,337748,-1.467918704,87.60011356,0.000898747,19.16096938,31.23344409,41.2627326,29.17611126,2,0,0,0,0,0,0,0.062067124,0.039726977,0.006963001,0.000228119
216,Chagai,63.28112367,28.98169869,2017,366107,-1.8331409,87.60011356,0.000898747,15.82847562,32.93041654,40.50348063,31.17757968,12,0,0,0,0,0,0,0.359319287,0.002932887,0.000326438,0.000222219
217,Chagai,63.28112367,28.98169869,2018,371237,-2.247932295,87.60011356,0.000898747,18.14392664,32.19475105,41.40072287,28.1201485,13,0,0,0,0,0,0,0.006197093,0.095358092,0.000631228,0.006294429
218,Chagai,63.28112367,28.98169869,2019,407771,-0.361271854,87.60011356,0.000898747,18.93956108,30.67596645,41.8866225,29.54456963,18,0,0,0,0,0,0,0.094801604,0.304237778,0.002567138,0.082622773
219,Chagai,63.28112367,28.98169869,2020,416383,0.350661633,87.60011356,0.000898747,13.39568566,30.76466133,40.72999329,26.13565077,17,0,0,0,0,0,0,1.3159617,0.097433616,0.00614695,0.000222219
220,Chagai,63.28112367,28.98169869,2021,425064,-2.100645781,87.60011356,0.000898747,15.92057633,32.90372242,40.9588301,27.62399044,18,0,0,0,0,0,0,0.000305791,0.040905827,0.00597784,0.002681189
221,Chagai,63.28112367,28.98169869,2022,433926,-2.100645781,87.60011356,0.000898747,16.12994289,34.9498467,37.71955381,29.85868963,38,0,0,0,0,0,0,0.301142681,0.015810769,0.833617261,0.000233035
222,Chakwal,72.53365947,32.89746469,2010,1479602,0.245485981,80.66993199,0.274392797,16.92418293,31.73085019,32.65533305,27.13316848,24,7,17,0,0,0,0,0.144506529,0.340531683,3.169115776,0.366119767
223,Chakwal,72.53365947,32.89746469,2011,1504855,1.272989372,80.66993199,0.274392797,14.59128049,26.53396383,32.92069457,27.15097748,11,14,3,2,2,3,0,0.299938437,1.097432667,1.697715288,0.624741508
224,Chakwal,72.53365947,32.89746469,2012,1528548,0.612197079,80.66993199,0.274392797,13.02642855,27.08643875,36.02900503,25.7832507,6,18,3,0,1,2,0,1.076279512,1.401114307,1.161824798,0.433443139
225,Chakwal,72.53365947,32.89746469,2013,1552234,1.140329887,80.66993199,0.274392797,14.32773006,26.57927866,32.37995397,27.67541832,12,19,3,1,1,0,0,0.168635337,0.504192637,5.175137818,0.557868608
226,Chakwal,72.53365947,32.89746469,2014,1575789,0.889200113,80.66993199,0.274392797,15.33120259,25.80600244,33.87915412,25.01097434,10,14,4,4,0,2,0,0.095125904,0.927572962,2.022918074,1.238798424
227,Chakwal,72.53365947,32.89746469,2015,1599272,1.572670951,80.66993199,0.274392797,15.26266438,25.96630223,31.37133117,26.5568099,6,16,1,3,2,2,0,0.431793523,2.21153899,3.374366091,1.042703479
228,Chakwal,72.53365947,32.89746469,2016,2245106,1.566227183,80.66993199,0.274392797,15.32816525,27.45863535,32.46343362,29.01130021,10,16,3,3,0,0,2,0.906311948,0.602395555,2.138949535,0.203975191
229,Chakwal,72.53365947,32.89746469,2017,2435240,0.697535818,80.66993199,0.274392797,13.4722759,30.32886374,32.43285271,29.15414945,6,19,2,3,0,0,0,1.518617733,1.18567444,3.472765693,0.181718062
230,Chakwal,72.53365947,32.89746469,2018,2470152,-0.530842582,80.66993199,0.274392797,16.62433535,29.02424191,32.92576938,26.15371168,3,16,0,1,2,4,1,0.081928975,1.371871689,3.35362534,0.457172233
